"id","latitude","longitude","addr:city","addr:country","addr:district","addr:full","addr:housename","addr:housenumber","addr:interpolation","addr:number","addr:postcode","addr:street","addr:street:source","alcohol","alt_name","amenity","artwork_type","atm","bicycle:repair","books","brand","building","car_repair","clothes","contact:email","contact:facebook","contact:website","craft","created_by","cuisine","description","designation","diaper","diet:gluten_free","dispensing","distillery","disused:amenity","disused:name","disused:shop","doityourself","email","facebook","fair_trade","fax","fee","female","fhrs:id","fish","from","gallery","healthcare","healthcare:speciality","lawyer","leisure","level","male","massage","medical_system","music","music_genre","name","note","office","old_name","old_old_name","opening_hours","opening_hours:url","operator","organic","payment:bitcoin","phone","religion","rental","repair","retail","roof:levels","second_hand","self_service","service","service:bicycle:rental","service:bicycle:repair","service:bicycle:retail","service:bicycle:second_hand","shop","source","source:shop","tailor:alteration_service","toilets:wheelchair","tourism","trade","twitter","type","uk_postcode_centroid","unisex","url","vending","web","website","wheelchair","wheelchair:description","wholesale"
"node/2391228968",55.9653621,-3.2716441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Care Clean",,,,,,,,,,,,,,,,,,,,,,,"dry_cleaning",,,,,,,,,,,,,,,,,
"node/2391228990",55.9653713,-3.2714611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Congratulations",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/2391228997",55.9650835,-3.2741226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Granger",,,,,,,,,,,,,,,,,,,,,,,"hairdresser",,,,,,,,,,,,,,,,,
"node/2391278581",55.9526689,-3.1971192,,,,,,"24",,,,"Hanover Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hidden Hearing",,,,,,,,,,,,,,,,,,,,,,,"hearing_aids","survey",,,,,,,,,,,,,,,,
"node/2391278586",55.9519635,-3.2000637,"Edinburgh",,,,,"12",,,,"Frederick Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xile",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,"http://www.xileclothing.com/",,,
"node/2391278595",55.9521247,-3.2001646,,,,,,"18A",,,,"Frederick Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Argento",,,,,,,,,,,,,,,,,,,,,,,"jewelry","survey",,,,,,,,,,,,,"http://www.argento.co.uk/",,,
"node/2391278606",55.9519061,-3.2000278,,,,,,"10",,,,"Frederick Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dune",,,,,,,,,,,,,,,,,,,,,,,"shoes","survey",,,,,,,,,,,,,"http://www.dunelondon.com/",,,
"node/2394807291",55.9251043,-3.2604397,,,,,,,,,,,,,,,,,,,"Premier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Longstone Convenience Store",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/2394807401",55.9249456,-3.2543275,,,,,,,,,,,,,,,,,,,,,,,,,,,,"chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matthew's Foods",,,,,,,,,,,,,,,,,,,,,,,"supermarket","survey",,,,,,,,,,,,,,,,
"node/2396866920",55.9450756,-3.1838725,"Edinburgh",,,,,"78",,,"EH8 9EW","Nicolson Street",,,,,,,,,,,,,,,,"key_cutter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Timpson",,,,,,,,,,,,,,,,,,,,,,,"yes","survey",,,,,,,,,,,,,"https://www.timpson.co.uk/stores/edinburgh-nicholson-street/",,,
"node/2398126203",55.9341422,-3.1041091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EE",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone","survey",,,,,,,,,,,,,,,,
"node/2398126225",55.9331863,-3.1050752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Body Shop",,,,,,,,,,,,,,,,,,,,,,,"beauty","survey",,,,,,,,,,,,,,,,
"node/2398126245",55.932827,-3.1084378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outfit",,,,,,,,,,,,,,,,,,,,,,,"clothes","local_knowledge",,,,,,,,,,,,,,,,
"node/2398126246",55.9329799,-3.1074371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vacant",,,,,,,,,,,,,,,,,
"node/2398126252",55.9354168,-3.1015628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carphone Warehouse",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone",,,,,,,,,,,,,,,,,
"node/2399961289",55.9333285,-3.2103431,"Edinburgh",,,,,"20",,,"EH10 4DA","Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bubbles",,,,,,,,,,,,,,,,,,,,,,,"bathroom_furnishing",,,,,,,,,,,,,,,,,
"node/2399961290",55.9276487,-3.2095571,,,,,,"310",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mellstock Quire",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/2399961291",55.9307676,-3.2096518,,,,,,"71",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Studio One",,,,,,,,,,"+44 131 447 2179",,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,"http://www.studioonefurniture.co.uk/",,,
"node/2399961295",55.9306337,-3.2099863,,,,,,"132",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"soren",,,,,,,,,,"+44 131 446 9444",,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,"http://www.soren-furniture.co.uk/",,,
"node/2399961296",55.9269763,-3.2094198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morningside Travel",,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,
"node/2399961301",55.9268573,-3.2094072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bakery Andante",,,,,,,,,,,,,,,,,,,,,,,"bakery",,,,,,,,,,,,,,,,,
"node/2399961303",55.9287693,-3.2092719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotcleen",,,,,,,,,,,,,,,,,,,,,,,"dry_cleaning",,,,,,,,,,,,,,,,,
"node/2399961306",55.9253341,-3.2096416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newslink",,,,,,,,,,,,,,,,,,,,,,,"newsagent",,,,,,,,,,,,,,,,,
"node/2399961307",55.9279284,-3.2091864,,,,,,"225",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,"Furnituire, storage, cushions, shells, accessories and gifts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Time & Tide",,,,,"Mo-Sa 10:00-17:00, Su 11:30-16:30",,,,,"+44 131 447 7640",,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,"http://www.timeandtidestores.co.uk/",,,
"node/2399961311",55.9317838,-3.2097588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bathstore",,,,,,,,,,,,,,,,,,,,,,,"bathroom_furnishing",,,,,,,,,,,,,,,,,
"node/2399961312",55.9277908,-3.2091663,,,,,,"233",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bruntsfield Sports",,,,,,,,,,"+44 131 447 7919",,,,,,,,,,,,,"sports","survey",,,,,,,,,,,,,"http://www.bruntsfieldsports.co.uk/",,,
"node/2399961314",55.9316849,-3.2097588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sofa So Good",,,,,,,,,,,,,,,,,,,,,,,"houseware",,,,,,,,,,,,,,,,,
"node/2399961315",55.9270667,-3.2090586,,,,,,"255",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Food",,,,,,,,,,"+44 131 452 9020",,,,,,,,,,,,,"deli","survey",,,,,,,,,,,,,,,,
"node/2399961317",55.9292203,-3.2093794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Hardware",,,,,,,,,,,,,,,,,,,,,,,"hardware",,,,,,,,,,,,,,,,,
"node/2399961320",55.9258817,-3.2094844,,,,,,"390",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Save The Children",,,,,,,,,,,,,,,,,,,,,,,"charity",,,,,,,,,,,,,,,,,
"node/2399961321",55.928612,-3.2092561,,,,,,"193",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Toys Galore",,,,,,,,,,,,,,,,,,,,,,,"toys",,,,,,,,,,,,,,,,,
"node/2399961322",55.9256956,-3.2095351,,,,,,"402",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnsons",,,,,,,,,,,,,,,,,,,,,,,"dry_cleaning",,,,,,,,,,,,,,,,,
"node/2399961324",55.9328142,-3.2102866,,,,,,"48-50",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clyde Property",,,,,,,,,,,,,,,,,,,,,,,"estate_agent","survey",,,,,,,,,,,,,,,,
"node/2399961330",55.9318706,-3.2097588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feather & Black",,,,,,,,,,,,,,,,,,,,,,,"bed",,,,,,,,,,,,,,,,,
"node/2399961331",55.9273116,-3.2090949,,,,,,"247",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rifkind & Brophy",,,,,,,,,,,,,,,,,,,,,,,"optician","survey",,,,,,,,,,,,,,,,
"node/2399961334",55.9272619,-3.2090869,,,,,,"251",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ann Brownlie",,,,,"Mo-Sa 10:00-17:00",,,,,"+44 131 447 1940",,,,,,,,,,,,,"shoes","survey",,,,,,,,,,,,,,,,
"node/2399961341",55.9287225,-3.209259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costcutter",,,,,"Mo-Su 06:00-22:00",,,,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,,,
"node/2399961342",55.9261197,-3.2094713,,,,,,"376",,,,"Morningside Road",,,,,,,,,,,,,,,,,,,"Karine’s Epicerie Fine, Edinburgh’s French specialist Delicatessen and Coffee Shop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Karine",,,,,,,,,,"+44 131 447 8877",,,,,,,,,,,,,"deli","survey",,,,,,,,,,,,,"http://karinedeli.com/",,,
"node/2400279449",55.9549275,-3.1448469,,,,,,"44",,,,"Portobello Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Browns",,,,,"Mo-We 09:00-17:30, Th 09:00-18:30, Fr 09:00-17:30, Sa 09:00-16:00",,,,,"+44 131 652 1825",,,,,,,,,,,,,"optician","survey",,,,,,,,,,,,,"http://brownsopticians.com/",,,
"node/2400279453",55.96549,-3.155137,,,,,,"155; 157",,,,"Restalrig Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Premier",,,,,,,,,,"+44 131 661 0662",,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/2400279455",55.9563517,-3.1381167,,,,,,"2C-2D-2E",,,,"Craigentinny Avenue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McColl's",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/2400720516",55.9373595,-3.2166365,"Edinburgh",,,,,"20",,,"EH11 1LW","Polwarth Gardens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suds R Us",,,,,,,,,,,,,,,,,"no",,,,,,"laundry","survey",,,,,,,,,,,,,"http://www.suds-r-us.co.uk/",,,
"node/2400720520",55.9374403,-3.2160603,"Edinburgh",,,,,"34-36",,,"EH10 4NZ","Merchiston Avenue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merchiston Dry Cleaners",,,,,,,,,,,,,,,,,,,,,,,"dry_cleaning","survey",,,,,,,,,,,,,"http://merchistondrycleaners.com/",,,
"node/2401025503",55.9759822,-3.169071,,,,,,"49",,,,"Bernard Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beets",,,,,,,,,,,,,,,,,,,,,,,"alcohol","survey",,,,,,,,,,,,,,,,
"node/2401025504",55.9622946,-3.1791132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Premier",,,,,"Mo-Su 07:30-22:00",,,,,,,,,,,,,,,,,,"convenience","local_knowledge",,,,,,,,,,,,,,,,
"node/2403858150",55.952263,-3.1119422,,,,,,"222-224-226-228",,,,"Portobello High Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sainsbury's Local",,,,,"Mo-Sa 07:00-23:00; Su 08:00-22:00",,,,,,,,,,,,,,,,,,"supermarket","survey",,,,,,,,,,,,,,,,
"node/2403957319",55.9756898,-3.1848562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Londis",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,"no",,
"node/2407310438",55.9401392,-3.1800633,,,,,,"49",,,,"South Clerk Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Co-operative Food",,,,,"Mo-Su 06:00-23:00",,,,,,,,,,,,,,,,,,"supermarket","survey",,,,,,,,,,,,,"http://www.co-operative.coop/","yes",,
"node/2407612653",55.9073664,-3.2566713,,,,,,,,,,,,,"Mathur's Colinton Convenience Store",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathur's",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,,,
"node/2410180601",55.9339443,-3.1453717,"Edinburgh",,,,"Unit 13","Peffermill Parc",,,"EH16 5UY","25 King's Haugh",,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Finishes UK",,,,,"10am - 4pm, Monday - Friday.",,,,,"01316615553",,,,,,,,,,,,,"paint",,,,,,,,,,,,,,"http://www.generalfinishes.co.uk/","yes",,
"node/2421506947",55.9557129,-3.4036796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirkliston Garage",,,,,,,,,,,,,,,,,,,,,,,"car_repair",,,,,,,,,,,,,,,,,
"node/2421506948",55.9562729,-3.4052203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Krkliston News",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,,,
"node/2421592622",55.9267966,-3.1644354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Entertainer",,,,,,,,,,,,,,,,,,,,,,,"toys",,,,,,,,,,,,,,,,,
"node/2421592623",55.9268779,-3.1644281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Game",,,,,,,,,,,,,,,,,,,,,,,"computer",,,,,,,,,,,,,,,,,
"node/2421592624",55.9265181,-3.1644354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peacocks",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/2421592626",55.9266163,-3.1644347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O2",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone",,,,,,,,,,,,,,,,,
"node/2421592627",55.9267126,-3.1644313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yours",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/2421592628",55.9263157,-3.1644689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poundworld",,,,,,,,,,,,,,,,,,,,,,,"variety_store",,,,,,,,,,,,,,,,,
"node/2421592629",55.9263949,-3.1644633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Three",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone",,,,,,,,,,,,,,,,,
"node/2421592631",55.926153,-3.1644682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shoe Zone",,,,,,,,,,,,,,,,,,,,,,,"shoes",,,,,,,,,,,,,,,,,
"node/2421592632",55.926237,-3.1644738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holland & Barrett",,,,,,,,,,,,,,,,,,,,,,,"herbalist",,,,,,,,,,,,,,,,,
"node/2421592633",55.9259192,-3.1644871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Semi-chem",,,,,,,,,,,,,,,,,,,,,,,"chemist",,,,,,,,,,,,,,,,,
"node/2421592634",55.9259836,-3.1644904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Specsavers",,,,,,,,,,,,,,,,,,,,,,,"optician",,,,,,,,,,,,,,,,,
"node/2421592635",55.9274376,-3.1641161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Claire's",,,,,,,,,,,,,,,,,,,,,,,"boutique",,,,,,,,,,,,,,,,,
"node/2421592637",55.927122,-3.1641273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomson",,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,
"node/2421592638",55.9258492,-3.1644904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optical Express",,,,,,,,,,,,,,,,,,,,,,,"optician",,,,,,,,,,,,,,,,,
"node/2421592639",55.9273114,-3.1641206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boots",,,,,,,,,,,,,,,,,,,,,,,"optician",,,,,,,,,,,,,,,,,
"node/2421592640",55.9273745,-3.1641183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomson",,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,
"node/2421592641",55.9270589,-3.1641296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barrhead Travel",,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,
"node/2421592642",55.9269958,-3.1641318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas Cook",,,,,,,,,,,,,,,,,,,,,,,"travel_agency",,,,,,,,,,,,,,,,,
"node/2421592643",55.9267239,-3.1640996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carphone Warehouse",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone",,,,,,,,,,,,,,,,,
"node/2421592645",55.926792,-3.1640962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EE",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone",,,,,,,,,,,,,,,,,
"node/2421592647",55.9269327,-3.1641341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thorntons",,,,,,,,,,,,,,,,,,,,,,,"confectionery",,,,,,,,,,,,,,,,,
"node/2421592650",55.9265742,-3.1641066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trespass",,,,,,,,,,,,,,,,,,,,,,,"outdoor",,,,,,,,,,,,,,,,,
"node/2421592653",55.9266596,-3.1641029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H Samuel",,,,,,,,,,,,,,,,,,,,,,,"jewelry",,,,,,,,,,,,,,,,,
"node/2421592656",55.9262581,-3.1641239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bodycare",,,,,,,,,,,,,,,,,,,,,,,"chemist",,,,,,,,,,,,,,,,,
"node/2421592659",55.9263849,-3.164107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"department_store",,,,,,,,,,,,,,,,,,,,,,,,,"BHS",,,,,,,,,,,,,,,,,,,,"vacant",,,,,,,,,,,,,,,,,
"node/2421592662",55.9259213,-3.1641306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Look",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/2421592665",55.9264985,-3.1641033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blue Inc",,,,,,,,,,,,,,,,,,,,,,,"clothes",,,,,,,,,,,,,,,,,
"node/2421592671",55.926067,-3.1641205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WH Smith",,,,,,,,,,,,,,,,,,,,,,,"newsagent",,,,,,,,,,,,,,,,,
"node/2421592676",55.9261843,-3.1641272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarks",,,,,,,,,,,,,,,,,,,,,,,"shoes",,,,,,,,,,,,,,,,,
"node/2421592679",55.9273534,-3.1644654,"Edinburgh",,,,,"6",,,,"Lady Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waterstones",,,,,,,,,,,,,,,,,,,,,,,"books",,,,,,,,,,,,,,,,,
"node/2421592691",55.9270448,-3.1643992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Card Factory",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/2425708234",55.9644055,-3.1774463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laundrette",,,,,,,,,,,,,,,,,,,,,,,"laundry",,,,,,,,,,,,,,,,,
"node/2425708236",55.9683403,-3.1734292,,,,,,"125-127",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Edinburgh Remakery",,,,,"Mo 12:00-18:00; Th 12:00-20:30; Fr 12:00-18:00; Sa 12:00-17:00; Su 12:00-16:00",,"Remade in Edinburgh",,,"+44 131 629 9358",,,,,,,,,,,,,"recycling",,,,,,,,,,,,,,"http://www.edinburghremakery.org.uk/",,,
"node/2425708249",55.9648945,-3.1763252,,,,,,"301",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"best-one",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/2426271211",55.9807322,-3.1775607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greggs",,,,,,,,,,,,,,,,,,,,,,,"bakery",,,,,,,,,,,,,,,"yes",,
"node/2426271214",55.9813482,-3.1768733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baby Stork Company",,,,,,,,,,,,,,,,,,,,,,,"baby_goods",,,,,,,,,,,,,,,,,
"node/2426508093",55.936216,-3.1803214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boscolo",,,,,,,,,,,,,,,,,,,,,,,"bathroom_furnishing",,,,,,,,,,,,,,,,,
"node/2426508125",55.929557,-3.1757405,,,,,,"86-88",,,,"Mayfield Road",,"yes",,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AP Savile Stores",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/2441578945",55.9567294,-3.1656981,,,,,,"13-17",,,,"Comely Green Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nemo's World",,,,,,,,,,,,,,,,,,,,,,,"pet","survey",,,,,,,,,,,,,,,,
"node/2443742577",55.9453218,-3.184658,,,,,,"75",,,,"Nicolson Street",,,,,,,,,,,,,,,,,,,,,,,,,"cafe","Maki Maki",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vacant",,,,,,,,,,,,,,,,,
"node/2449638844",55.9405934,-3.2170944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sainsbury's Local",,,,,"Mo-Sa 07:00-23:00; Su 08:00-22:00",,"Sainsbury's",,,,,,,,,,,,,,,,"convenience",,,,,,,,,,,,,,,"yes",,
